Country,Job Title,Rural,Quantity,Percentage
Belgium,field artillery automated tactical data system specialist,Rural,1,0.04152824
Belgium,flight data technician,City,1,0.04152824
Belgium,geographic information systems data manager gis data manager,City,2,0.08305648
Belgium,geographic information systems data manager gis data manager,Rural,1,0.04152824
Belgium,geographic information systems data specialist gis data specialist,City,2,0.08305648
Belgium,head of information systems and data processing,City,1,0.04152824
Belgium,health data analyst,City,1,0.04152824
Belgium,health data analyst,Rural,2,0.08305648
Belgium,log data technician,Rural,1,0.04152824
Belgium,marketing database analyst,City,1,0.04152824
Belgium,medical data analyst,Rural,1,0.04152824
Belgium,oracle database administrator oracle dba,City,1,0.04152824
Belgium,reference data expert,City,1,0.04152824
Belgium,sql database administrator,City,1,0.04152824
Bulgaria,automatic data processing planner,City,1,0.04152824
Bulgaria,automatic data processing planner adp planner,City,1,0.04152824
Bulgaria,business database analyst,City,1,0.04152824
Bulgaria,clinical data management associate director,City,1,0.04152824
Bulgaria,clinical data manager,City,1,0.04152824
Bulgaria,computer or data processing systems consultant,City,1,0.04152824
Bulgaria,data abstractor,City,1,0.04152824
Bulgaria,data administrator,City,2,0.08305648
Bulgaria,data architect,City,2,0.08305648
Bulgaria,data base design analyst,City,1,0.04152824
Bulgaria,data center manager,City,1,0.04152824
Bulgaria,data center operator,City,1,0.04152824
Bulgaria,data communications analyst,City,1,0.04152824
Bulgaria,data compiler,City,1,0.04152824
Bulgaria,data control assistant,City,1,0.04152824
Bulgaria,data coordinator,City,1,0.04152824
Bulgaria,data management associate,City,1,0.04152824
Bulgaria,data management information technology specialist,Rural,1,0.04152824
Bulgaria,data miner,City,2,0.08305648
Bulgaria,data modeling specialist,City,1,0.04152824
Bulgaria,data officer,City,1,0.04152824
Bulgaria,data operations director,City,1,0.04152824
Bulgaria,data processing auditor,City,1,0.04152824
Bulgaria,data processing auditor,Rural,1,0.04152824
Bulgaria,data processing manager,City,3,0.12458472
Bulgaria,data processing systems analyst,City,2,0.08305648
Bulgaria,data recovery planner,City,1,0.04152824
Bulgaria,data reduction technician,City,1,0.04152824
Bulgaria,data security administrator,City,1,0.04152824
Bulgaria,data security analyst,City,1,0.04152824
Bulgaria,data storage specialist,City,1,0.04152824
Bulgaria,data systems manager,City,1,0.04152824
Bulgaria,data warehouse architect,City,3,0.12458472
Bulgaria,data warehouse developer,City,2,0.08305648
Bulgaria,data warehouse specialist,City,5,0.2076412
Bulgaria,data warehousing engineer,City,1,0.04152824
Bulgaria,data warehousing specialist,City,2,0.08305648
Bulgaria,database administration associate,City,2,0.08305648
Bulgaria,database administration manager,City,1,0.04152824
Bulgaria,database analyst,City,1,0.04152824
Bulgaria,database architect,City,1,0.04152824
Bulgaria,database consultant,City,1,0.04152824
Bulgaria,database coordinator,City,1,0.04152824
Bulgaria,database design analyst,City,1,0.04152824
Bulgaria,database designer,City,2,0.08305648
Bulgaria,database development project manager,City,1,0.04152824
Bulgaria,database modeler,City,2,0.08305648
Bulgaria,database security administrator,City,1,0.04152824
Bulgaria,database security expert,City,1,0.04152824
Bulgaria,database software technician,City,2,0.08305648
Bulgaria,database tester,City,1,0.04152824
Bulgaria,database tester,Rural,1,0.04152824
Bulgaria,director of data operations,City,1,0.04152824
Bulgaria,electronic data processing auditor edp auditor,City,1,0.04152824
Bulgaria,engineer system electronic data processing engineer system edp,City,3,0.12458472
Bulgaria,geographic information systems data administrator gis data administrator,City,1,0.04152824
Bulgaria,geographic information systems data manager gis data manager,Rural,1,0.04152824
Bulgaria,geographic information systems data specialist gis data specialist,City,4,0.16611296
Bulgaria,geographic information systems database administrator gis database administrator,City,2,0.08305648
Bulgaria,head of information systems and data processing,City,3,0.12458472
Bulgaria,internet database specialist,City,4,0.16611296
Bulgaria,naval tactical data systemcombat information center watch officer carrier controlled approach controller,City,1,0.04152824
Bulgaria,naval tactical data systemcombat information center watch officer carrier controlled approach controller,Rural,1,0.04152824
Bulgaria,scada technician supervisory control and data acquisition technician,City,1,0.04152824
Bulgaria,sql database administrator,City,2,0.08305648
Bulgaria,survey data technician,City,1,0.04152824
Croatia,automatic data processing customer liaison adp customer liaison,City,1,0.04152824
Croatia,clinical data abstractor,City,1,0.04152824
Croatia,clinical data management associate director,City,1,0.04152824
Croatia,computer or data processing systems consultant,City,2,0.08305648
Croatia,data administrator,Rural,1,0.04152824
Croatia,data analysis assistant,Rural,1,0.04152824
Croatia,data coordinator,Rural,1,0.04152824
Croatia,data entry associate,City,1,0.04152824
Croatia,data management associate,City,1,0.04152824
Croatia,data management information technology specialist,City,1,0.04152824
Croatia,data modeling specialist,City,1,0.04152824
Croatia,data officer,City,1,0.04152824
Croatia,data operations director,City,1,0.04152824
Croatia,data processing manager,City,1,0.04152824
Croatia,data processing systems project planner,City,1,0.04152824
Croatia,data security administrator,City,1,0.04152824
Croatia,data security administrator,Rural,1,0.04152824
Croatia,data storage specialist,City,2,0.08305648
Croatia,data systems manager,City,2,0.08305648
Croatia,data warehouse developer,Rural,1,0.04152824
Croatia,data warehouse specialist,City,1,0.04152824
Croatia,database coordinator,City,1,0.04152824
Croatia,database design analyst,City,2,0.08305648
Croatia,database designer,City,1,0.04152824
Croatia,database engineer,City,1,0.04152824
Croatia,database modeler,City,2,0.08305648
Croatia,database security administrator,City,3,0.12458472
Croatia,database security expert,City,1,0.04152824
Croatia,database specialist,City,1,0.04152824
Croatia,database tester,City,1,0.04152824
Croatia,electronic data interchange system developer edi system developer,City,1,0.04152824
Croatia,engineer system electronic data processing engineer system edp,City,1,0.04152824
Croatia,geographic information systems data administrator gis data administrator,City,1,0.04152824
Croatia,geographic information systems data manager gis data manager,City,2,0.08305648
Croatia,geographic information systems data specialist gis data specialist,City,2,0.08305648
Croatia,geographic information systems database administrator gis database administrator,City,1,0.04152824
Croatia,head of information systems and data processing,City,1,0.04152824
Croatia,internet database specialist,City,2,0.08305648
Croatia,operations officer afloat naval tactical data systems,City,1,0.04152824
Cyprus,clinical trials data coordinator,City,1,0.04152824
Cyprus,data communications analyst,City,1,0.04152824
Cyprus,data management associate,City,1,0.04152824
Cyprus,data modeling specialist,City,1,0.04152824
Cyprus,data systems manager,City,1,0.04152824
Cyprus,data warehousing specialist,City,1,0.04152824
Cyprus,database administrator dba,City,1,0.04152824
Cyprus,head of information systems and data processing,City,1,0.04152824
Czechia,automatic data processing customer liaison adp customer liaison,Rural,2,0.08305648
Czechia,automatic data processing planner,City,2,0.08305648
Czechia,automatic data processing planner adp planner,City,1,0.04152824
Czechia,automatic data processing systems security specialist adp systems security,City,2,0.08305648
Czechia,automatic data processing systems security specialist adp systems security,Rural,1,0.04152824
Czechia,clinical data coordinator,City,1,0.04152824
Czechia,computer or data processing systems consultant,City,2,0.08305648
Czechia,computer or data processing systems consultant,Rural,1,0.04152824
Czechia,data acquisition technician,Rural,1,0.04152824
Czechia,data administrator,City,2,0.08305648
Czechia,data architect,City,1,0.04152824
Czechia,data architect,Rural,1,0.04152824
Czechia,data center operator,City,1,0.04152824
Czechia,data collection technician,Rural,1,0.04152824
Czechia,data communications analyst,City,1,0.04152824
Czechia,data communications software consultant,City,1,0.04152824
Czechia,data control assistant,City,1,0.04152824
Czechia,data coordinator,City,1,0.04152824
Czechia,data entry machine operator,Rural,1,0.04152824
Czechia,data entry specialist,City,1,0.04152824
Czechia,data keyer,City,1,0.04152824
Czechia,data management associate,Rural,1,0.04152824
Czechia,data management information technology specialist,City,1,0.04152824
Czechia,data manager,City,1,0.04152824
Czechia,data miner,Rural,1,0.04152824
Czechia,data modeling specialist,City,2,0.08305648
Czechia,data officer,City,4,0.16611296
Czechia,data operations director,City,2,0.08305648
Czechia,data operations director,Rural,1,0.04152824
Czechia,data processing auditor,City,1,0.04152824
Czechia,data processing auxiliary equipment operator,City,1,0.04152824
Czechia,data processing equipment repairer,City,1,0.04152824
Czechia,data processing manager,City,1,0.04152824
Czechia,data processing mechanic,Rural,1,0.04152824
Czechia,data processing services sales representative,City,1,0.04152824
Czechia,data processing systems analyst,City,2,0.08305648
Czechia,data processing systems analyst,Rural,1,0.04152824
Czechia,data processing systems project planner,Rural,2,0.08305648
Czechia,data sciences director,City,1,0.04152824
Czechia,data scientist,Rural,1,0.04152824
Czechia,data security analyst,City,2,0.08305648
Czechia,data storage specialist,City,1,0.04152824
Czechia,data storage specialist,Rural,2,0.08305648
Czechia,data systems manager,Rural,1,0.04152824
Czechia,data technician,City,1,0.04152824
Czechia,data warehouse analyst,City,2,0.08305648
Czechia,data warehouse architect,City,1,0.04152824
Czechia,data warehouse architect,Rural,1,0.04152824
Czechia,data warehouse developer,City,1,0.04152824
Czechia,data warehousing engineer,City,1,0.04152824
Czechia,data warehousing manager,City,2,0.08305648
Czechia,data warehousing specialist,City,1,0.04152824
Czechia,database administration associate,City,1,0.04152824
Czechia,database administrator dba,Rural,1,0.04152824
Czechia,database architect,City,1,0.04152824
Czechia,database architect,Rural,1,0.04152824
Czechia,database consultant,City,3,0.12458472
Czechia,database coordinator,City,2,0.08305648
Czechia,database designer,City,1,0.04152824
Czechia,database development and administration project manager,Rural,1,0.04152824
Czechia,database development project manager,Rural,1,0.04152824
Czechia,database engineer,City,2,0.08305648
Czechia,database engineer,Rural,1,0.04152824
Czechia,database management system specialist dbms specialist,City,1,0.04152824
Czechia,database marketing analyst,City,1,0.04152824
Czechia,database security administrator,City,2,0.08305648
Czechia,database security administrator,Rural,1,0.04152824
Czechia,database security expert,City,2,0.08305648
Czechia,database software technician,City,2,0.08305648
Czechia,database software technician,Rural,1,0.04152824
Czechia,database specialist,City,1,0.04152824
Czechia,database tester,City,2,0.08305648
Czechia,databases computer consultant,City,2,0.08305648
Czechia,databases software consultant,Rural,1,0.04152824
Czechia,director of data operations,City,3,0.12458472
Czechia,electronic data processing auditor edp auditor,City,1,0.04152824
Czechia,engineer system electronic data processing engineer system edp,City,1,0.04152824
Czechia,flight test data acquisition technician,Rural,1,0.04152824
Czechia,geographic information systems data administrator gis data administrator,City,1,0.04152824
Czechia,geographic information systems data manager gis data manager,City,1,0.04152824
Czechia,geographic information systems data specialist gis data specialist,City,2,0.08305648
Czechia,geographic information systems database administrator gis database administrator,City,1,0.04152824
Czechia,geographic information systems database administrator gis database administrator,Rural,1,0.04152824
Czechia,gps field data collector global positioning system field data collector,Rural,1,0.04152824
Czechia,head of information systems and data processing,City,3,0.12458472
Czechia,health data analyst,City,1,0.04152824
Czechia,internet database specialist,City,4,0.16611296
Czechia,maintenance data analyst,City,1,0.04152824
Czechia,marketing database analyst,City,1,0.04152824
Czechia,micro computer data processor,City,1,0.04152824
Czechia,naval tactical data systemcombat information center officer,Rural,1,0.04152824
Czechia,naval tactical data systemcombat information center watch officer general,City,1,0.04152824
Czechia,oracle database administrator oracle dba,City,2,0.08305648
Czechia,oracle database administrator oracle dba,Rural,1,0.04152824
Czechia,scada technician supervisory control and data acquisition technician,City,1,0.04152824
Czechia,sql database administrator,City,1,0.04152824
Denmark,automatic data processing planner,City,1,0.04152824
Denmark,automatic data processing planner,Rural,1,0.04152824
Denmark,automatic data processing planner adp planner,City,2,0.08305648
Denmark,automatic data processing systems security specialist adp systems security,Rural,1,0.04152824
Denmark,clinical data manager,Rural,1,0.04152824
Denmark,data architect,Rural,1,0.04152824
Denmark,data base design analyst,City,1,0.04152824
Denmark,data communications software consultant,City,3,0.12458472
Denmark,data communications software consultant,Rural,1,0.04152824
Denmark,data coordinator,City,2,0.08305648
Denmark,data keyer,Rural,1,0.04152824
Denmark,data management information technology specialist,City,1,0.04152824
Denmark,data manager,City,1,0.04152824
Denmark,data officer,City,3,0.12458472
Denmark,data officer,Rural,1,0.04152824
Denmark,data operations director,City,1,0.04152824
Denmark,data processing auditor,City,1,0.04152824
Denmark,data processing consultant,City,2,0.08305648
Denmark,data processing manager,City,1,0.04152824
Denmark,data scientist,City,1,0.04152824
Denmark,data storage specialist,City,2,0.08305648
Denmark,data systems manager,City,1,0.04152824
Denmark,data transcriber,City,1,0.04152824
Denmark,data typist,City,1,0.04152824
Denmark,data warehouse analyst,Rural,1,0.04152824
Denmark,data warehouse architect,City,1,0.04152824
Denmark,data warehouse architect,Rural,1,0.04152824
Denmark,data warehouse developer,City,1,0.04152824
Denmark,data warehouse specialist,Rural,1,0.04152824
Denmark,data warehousing specialist,Rural,1,0.04152824
Denmark,database administration associate,City,1,0.04152824
Denmark,database consultant,City,1,0.04152824
Denmark,database coordinator,City,1,0.04152824
Denmark,database coordinator,Rural,1,0.04152824
Denmark,database designer,City,1,0.04152824
Denmark,database development and administration project manager,City,2,0.08305648
Denmark,database engineer,Rural,1,0.04152824
Denmark,database management system specialist dbms specialist,City,1,0.04152824
Denmark,database management system specialist dbms specialist,Rural,1,0.04152824
Denmark,database modeler,City,1,0.04152824
Denmark,database security expert,City,1,0.04152824
Denmark,database security expert,Rural,1,0.04152824
Denmark,database specialist,City,3,0.12458472
Denmark,database tester,City,2,0.08305648
Denmark,databases computer consultant,City,1,0.04152824
Denmark,director of data operations,City,1,0.04152824
Denmark,electronic data interchange system developer edi system developer,City,2,0.08305648
Denmark,electronic data processing auditor edp auditor,City,1,0.04152824
Denmark,field traffic data technician,City,1,0.04152824
Denmark,health data analyst,City,1,0.04152824
Denmark,internet database specialist,Rural,1,0.04152824
Denmark,medical data analyst,City,1,0.04152824
Denmark,oracle database administrator oracle dba,City,3,0.12458472
Denmark,sql database administrator,City,1,0.04152824
Denmark,survey data technician,City,1,0.04152824
Denmark,survey data technician,Rural,1,0.04152824
Estonia,data base design analyst,City,1,0.04152824
Estonia,data collection technician,City,1,0.04152824
Estonia,data entry supervisor,City,1,0.04152824
Estonia,data management information technology specialist,City,1,0.04152824
Estonia,data operations director,City,1,0.04152824
Estonia,data processing supervisor,City,1,0.04152824
Estonia,database administration manager,City,1,0.04152824
Estonia,database manager,City,1,0.04152824
Estonia,director of data operations,City,1,0.04152824
Estonia,geographic information systems data specialist gis data specialist,City,1,0.04152824
Finland,automatic data processing customer liaison adp customer liaison,City,1,0.04152824
Finland,automatic data processing planner adp planner,City,1,0.04152824
Finland,clinical data management manager cdm manager,City,1,0.04152824
Finland,computer or data processing systems consultant,City,1,0.04152824
Finland,computer or data processing systems consultant,Rural,1,0.04152824
Finland,data administrator,City,1,0.04152824
Finland,data analysis assistant,City,1,0.04152824
Finland,data architect,Rural,1,0.04152824
Finland,data collection technician,City,1,0.04152824
Finland,data communications analyst,City,1,0.04152824
Finland,data coordinator,City,3,0.12458472
Finland,data entry representative,City,1,0.04152824
Finland,data management information technology specialist,City,1,0.04152824
Finland,data manager,City,1,0.04152824
Finland,data modeling specialist,City,2,0.08305648
Finland,data officer,City,2,0.08305648
Finland,data officer,Rural,1,0.04152824
Finland,data operations director,City,1,0.04152824
Finland,data processing auditor,City,2,0.08305648
Finland,data processing consultant,City,1,0.04152824
Finland,data processing manager,City,1,0.04152824
Finland,data processing mechanic,City,1,0.04152824
Finland,data processing systems analyst,Rural,1,0.04152824
Finland,data reduction technician,City,2,0.08305648
Finland,data scientist,Rural,1,0.04152824
Finland,data security analyst,City,1,0.04152824
Finland,data storage specialist,Rural,1,0.04152824
Finland,data transcriber,City,1,0.04152824
Finland,data warehouse developer,City,1,0.04152824
Finland,data warehousing engineer,City,1,0.04152824
Finland,data warehousing manager,Rural,1,0.04152824
Finland,data warehousing specialist,Rural,1,0.04152824
Finland,database administration associate,City,1,0.04152824
Finland,database administration manager,City,3,0.12458472
Finland,database consultant,City,1,0.04152824
Finland,database coordinator,City,1,0.04152824
Finland,database development and administration project manager,City,1,0.04152824
Finland,database development project manager,City,1,0.04152824
Finland,database manager,City,1,0.04152824
Finland,database marketing analyst,City,3,0.12458472
Finland,database software technician,City,2,0.08305648
Finland,database specialist,City,1,0.04152824
Finland,database tester,City,2,0.08305648
Finland,databases computer consultant,City,1,0.04152824
Finland,databases computer consultant,Rural,1,0.04152824
Finland,databases software consultant,City,1,0.04152824
Finland,datastage developer,City,1,0.04152824
Finland,director of data operations,City,2,0.08305648
Finland,electronic data processing auditor edp auditor,City,2,0.08305648
Finland,field artillery automated tactical data system specialist,Rural,1,0.04152824
Finland,geographic information systems data administrator gis data administrator,City,1,0.04152824
Finland,geographic information systems data administrator gis data administrator,Rural,1,0.04152824
Finland,geographic information systems data manager gis data manager,Rural,1,0.04152824
Finland,geographic information systems data specialist gis data specialist,City,3,0.12458472
Finland,internet database specialist,Rural,1,0.04152824
Finland,naval tactical data systemcombat information center officer,City,1,0.04152824
Finland,oracle database administrator oracle dba,City,2,0.08305648
Finland,scada technician supervisory control and data acquisition technician,City,1,0.04152824
France,analytical data miner,City,2,0.08305648
France,automatic data processing customer liaison adp customer liaison,City,7,0.29069767
France,automatic data processing customer liaison adp customer liaison,Rural,4,0.16611296
France,automatic data processing planner,City,8,0.33222591
France,automatic data processing planner,Rural,5,0.2076412
France,automatic data processing planner adp planner,City,7,0.29069767
France,automatic data processing planner adp planner,Rural,2,0.08305648
France,automatic data processing systems security specialist adp systems security,City,6,0.24916944
France,automatic data processing systems security specialist adp systems security,Rural,5,0.2076412
France,business database analyst,City,1,0.04152824
France,business database analyst,Rural,2,0.08305648
France,clinical data analyst,City,2,0.08305648
France,clinical data associate,City,2,0.08305648
France,clinical data coordinator,City,1,0.04152824
France,clinical data coordinator,Rural,1,0.04152824
France,clinical data management associate director,City,1,0.04152824
France,clinical data management associate director,Rural,1,0.04152824
France,clinical data management manager cdm manager,City,2,0.08305648
France,clinical data management manager cdm manager,Rural,2,0.08305648
France,clinical data manager,City,2,0.08305648
France,clinical data specialist,City,1,0.04152824
France,clinical trials data coordinator,City,3,0.12458472
France,computer or data processing systems consultant,City,8,0.33222591
France,computer or data processing systems consultant,Rural,6,0.24916944
France,crime data specialist,City,1,0.04152824
France,customer data technician,City,1,0.04152824
France,data administrator,City,3,0.12458472
France,data administrator,Rural,3,0.12458472
France,data architect,City,7,0.29069767
France,data architect,Rural,6,0.24916944
France,data base design analyst,City,7,0.29069767
France,data base design analyst,Rural,3,0.12458472
France,data capture specialist,City,1,0.04152824
France,data coder operator,City,2,0.08305648
France,data collection technician,City,2,0.08305648
France,data collection technician,Rural,1,0.04152824
France,data collector,City,1,0.04152824
France,data communications analyst,City,7,0.29069767
France,data communications analyst,Rural,2,0.08305648
France,data communications software consultant,City,7,0.29069767
France,data communications software consultant,Rural,2,0.08305648
France,data communications technician,City,1,0.04152824
France,data communications technician,Rural,3,0.12458472
France,data control assistant,City,1,0.04152824
France,data control clerk supervisor,City,1,0.04152824
France,data coordinator,City,6,0.24916944
France,data coordinator,Rural,6,0.24916944
France,data entry clerk,City,3,0.12458472
France,data entry clerk,Rural,1,0.04152824
France,data entry machine operator,City,1,0.04152824
France,data entry machine operator,Rural,1,0.04152824
France,data entry representative,City,3,0.12458472
France,data entry representative,Rural,1,0.04152824
France,data entry specialist,City,1,0.04152824
France,data entry specialist,Rural,1,0.04152824
France,data entry supervisor,City,1,0.04152824
France,data input clerk,City,1,0.04152824
France,data management associate,City,7,0.29069767
France,data management associate,Rural,7,0.29069767
France,data management information technology specialist,City,2,0.08305648
France,data management information technology specialist,Rural,2,0.08305648
France,data management manager,City,1,0.04152824
France,data manager,Rural,1,0.04152824
France,data miner,City,6,0.24916944
France,data miner,Rural,6,0.24916944
France,data modeler,City,2,0.08305648
France,data modeling specialist,City,12,0.49833887
France,data modeling specialist,Rural,2,0.08305648
France,data officer,City,10,0.41528239
France,data officer,Rural,5,0.2076412
France,data operations director,City,3,0.12458472
France,data operations director,Rural,3,0.12458472
France,data processing auditor,City,4,0.16611296
France,data processing auditor,Rural,3,0.12458472
France,data processing consultant,City,5,0.2076412
France,data processing manager,City,7,0.29069767
France,data processing manager,Rural,2,0.08305648
France,data processing systems analyst,City,6,0.24916944
France,data processing systems analyst,Rural,4,0.16611296
France,data processing systems project planner,City,5,0.2076412
France,data processing systems project planner,Rural,2,0.08305648
France,data recovery planner,City,2,0.08305648
France,data reduction technician,City,1,0.04152824
France,data sciences director,City,1,0.04152824
France,data scientist,City,5,0.2076412
France,data scientist,Rural,2,0.08305648
France,data security administrator,City,9,0.37375415
France,data security administrator,Rural,3,0.12458472
France,data security analyst,City,7,0.29069767
France,data specialist,Rural,1,0.04152824
France,data storage specialist,City,6,0.24916944
France,data storage specialist,Rural,3,0.12458472
France,data systems manager,City,2,0.08305648
France,data systems manager,Rural,4,0.16611296
France,data technician,Rural,1,0.04152824
France,data transcriber,City,2,0.08305648
France,data transcriber,Rural,1,0.04152824
France,data typist,City,1,0.04152824
France,data warehouse analyst,City,7,0.29069767
France,data warehouse analyst,Rural,3,0.12458472
France,data warehouse architect,City,6,0.24916944
France,data warehouse architect,Rural,3,0.12458472
France,data warehouse developer,City,2,0.08305648
France,data warehouse developer,Rural,3,0.12458472
France,data warehouse specialist,City,9,0.37375415
France,data warehouse specialist,Rural,2,0.08305648
France,data warehousing engineer,City,5,0.2076412
France,data warehousing engineer,Rural,1,0.04152824
France,data warehousing manager,City,6,0.24916944
France,data warehousing manager,Rural,3,0.12458472
France,data warehousing specialist,City,2,0.08305648
France,data warehousing specialist,Rural,5,0.2076412
France,database administration associate,City,5,0.2076412
France,database administration associate,Rural,5,0.2076412
France,database administration manager,City,2,0.08305648
France,database administration project manager,Rural,1,0.04152824
France,database analyst,City,2,0.08305648
France,database analyst,Rural,1,0.04152824
France,database architect,City,7,0.29069767
France,database architect,Rural,4,0.16611296
France,database consultant,City,10,0.41528239
France,database consultant,Rural,4,0.16611296
France,database coordinator,City,8,0.33222591
France,database coordinator,Rural,7,0.29069767
France,database design analyst,City,6,0.24916944
France,database design analyst,Rural,2,0.08305648
France,database designer,City,4,0.16611296
